Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Off Ilaje Bariga Shomolu Lagos,"200,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 ", FOR RENT: Fastest fingers only: A nice and decent room self contain apartment in a nice en.. Read more ,,1 beds0 baths0 Toilets
Off Sipeolu Palmgroove Shomolu Lagos,"400,000/year","  Updated 13 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Fastest fingers only: A relatively new modern self contain apartment in a nice a.. Read more ,,0 beds0 baths0 Toilets
Off Morocco Shomolu Shomolu Lagos,"500,000/year","  Updated 13 Feb 2023, Added 23 Nov 2022 ", FOR RENT: A fantastic brand new modern self contain apartment in a serene environment at s.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Abule Ijesha Yaba Lagos,"600,000/year","  Updated 13 Feb 2023, Added 13 Jan 2023 "," FOR RENT: FASTEST FINGER DECENT MINI FLAT WITH TWO TOILET, TWO BATH, KITCHEN CABINET, PER.. Read more ",,1 beds2 baths2 Toilets
Off Jibowu Jibowu Yaba Lagos,"300,000/year","  Updated 13 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Fastest fingers only: A fantastic relatively new modern self contain apartment i.. Read more ,,0 beds0 baths0 Toilets
Ikorodu Road(ilupeju) Ilupeju Lagos,"300,000/year","  Updated 13 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Fastest fingers only: A portable brand new self contained apartment in a serene .. Read more ,Newly Built,0 beds0 baths0 Toilets
Sabo Yaba Lagos,"2,000,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 "," FOR RENT: Spacious 2bedroom flat with all rooms en-suite, guest toilet, pop ceiling, perso.. Read more ",,2 beds2 baths3 Toilets
Adeniyi Jones Ikeja Lagos,"100,000,000","  Updated 19 Feb 2023, Added 21 Sep 2022 ", FOR SALE: BRAND NEW 4 BEDROOM TERRACE DUPLEX FOR SALE. Amenities: - Fitted Kitchen w.. Read more,,4 beds4 baths4 Toilets
Lavender Estate Yabatec Abule Oja Yaba Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 21 Jan 2023 ", FOR RENT: Fresh Letting Lovely 4 Bedroom Terrace Duplex with a room BQ available for rent .. Read more ,Serviced,4 beds4 baths5 Toilets
Palmgroove Shomolu Lagos,"600,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Fastest fingers only: A spacious mini flat apartment in a nice environment off P.. Read more ,,1 beds1 baths1 Toilets
Sabo Sabo Yaba Lagos,"400,000/year","  Updated 13 Feb 2023, Added 19 Oct 2022 ", FOR RENT: Just out?? Excutive super decent n standard self con at Sabo Yaba in a gated .. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"600,000/year","  Updated 13 Feb 2023, Added 19 Oct 2022 ", FOR RENT: Just Out Direct to the mandate Executive furnished room self-contain at AK.. Read more ,FurnishedNewly Built,0 beds0 baths0 Toilets
Ladilak Palmgroove Shomolu Lagos,"350,000/year","  Updated 13 Feb 2023, Added 17 Oct 2022 ", FOR RENT: Awoof room self very spacious and clean @ Ladlak off Pedro Rd palmgrove Lagos.. Read more ,,0 beds0 baths0 Toilets
Adekunle Yaba Lagos,"450,000/year","  Updated 13 Feb 2023, Added 22 Sep 2022 ", FOR RENT: Fastest fingers only: A fantastic and spacious self contain apartment in a Seren.. Read more ,,0 beds0 baths0 Toilets
Abule Oja Yaba Lagos,"350,000/year","  Updated 13 Feb 2023, Added 26 Aug 2022 ", FOR RENT: A nice self contain apartment at Abule Oja Yaba with necessary facilities easily.. Read more ,,0 beds0 baths0 Toilets
Bariga Shomolu Lagos,"300,000/year","  Updated 13 Feb 2023, Added 21 Aug 2022 ", FOR RENT: Fastest fingers only: A fantastic brand new modern self contain apartment in a n.. Read more ,Newly Built,0 beds0 baths0 Toilets
Off Pedro Road Palmgroove Shomolu Lagos,"450,000/year","  Updated 13 Feb 2023, Added 21 Aug 2022 ", FOR RENT: A fantastic modern brand new self contain apartment in a Serene environment at P.. Read more ,Newly Built,0 beds0 baths0 Toilets
Olateju Off Ikorodu Road(ilupeju) Ilupeju Lagos,"350,000/year","  Updated 13 Feb 2023, Added 19 Aug 2022 ", FOR RENT: Fastest fingers only: A brand new modern and very spacious self contain apartmen.. Read more ,,0 beds0 baths0 Toilets
Ladilak Palmgroove Shomolu Lagos,"350,000/year","  Updated 13 Feb 2023, Added 18 Aug 2022 ", FOR RENT: Fastest fingers only: A nice and spacious room self contain apartment with tiles.. Read more ,,0 beds0 baths0 Toilets
Bariga Shomolu Lagos,"250,000/year","  Updated 13 Feb 2023, Added 01 Aug 2022 ", FOR RENT: Fastest fingers only: A brand new modern self contain apartment at Bariga with t.. Read more ,Newly Built,0 beds0 baths0 Toilets
Bariga Shomolu Lagos,"350,000/year","  Updated 13 Feb 2023, Added 22 Jul 2022 ", FOR RENT: Fastest fingers only: A fantastic brand new modern room self contain apartment i.. Read more ,Newly Built,0 beds0 baths0 Toilets
Fadeyi Ikorodu Road(ilupeju) Ilupeju Lagos,"60,000/year","  Updated 13 Feb 2023, Added 18 Jul 2022 ", FOR RENT: Fastest fingers only A very spacious room 12/15 at Fadeyi easily accessible to u.. Read more ,Furnished,0 beds0 baths0 Toilets
Off Morroco Road Shomolu Shomolu Lagos,"400,000/year","  Updated 13 Feb 2023, Added 04 Jul 2022 ", FOR RENT: Fastest fingers only: A fantastic brand new modern room self contain apartment i.. Read more ,Newly Built,0 beds0 baths0 Toilets
Pedro Palmgroove Shomolu Lagos,"180,000/year","  Updated 13 Feb 2023, Added 29 Jun 2022 ", FOR RENT: Very Big Room Selfcon *Near to the Major Road @ PEDRO PALMGROOVE LAGOS* 200.. Read more ,,0 beds0 baths0 Toilets
Jibowu Jibowu Yaba Lagos,"300,000/year","  Updated 13 Feb 2023, Added 21 Jun 2022 ", FOR RENT: Fastest fingers only: A decent office space at Jibowu Yaba.. Read more ,,0 beds0 baths0 Toilets
Idi Oro Mushin Mushin Lagos,"10,000/month","  Updated 13 Feb 2023, Added 16 Jun 2022 ", FOR RENT: Fastest fingers only: A standard shop with big frontage in a strategic location .. Read more ,,0 beds0 baths0 Toilets
Ikorodu Road Shomolu Lagos,"150,000/year","  Updated 13 Feb 2023, Added 06 Jun 2022 ", FOR RENT: Fastest fingers only: A room office space in a strategic location facing Ikorodu.. Read more ,,0 beds0 baths0 Toilets
Off Olateju Olateju Mushin Lagos,"250,000/year","  Updated 13 Feb 2023, Added 16 Nov 2022 ", FOR RENT: A nice self contain apartment in a nice environment off Olateju with tiles water.. Read more ,,0 beds0 baths0 Toilets
East Ebute Metta Yaba Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 29 Jan 2023 "," FOR RENT: 4bedroom duplex, all rooms ensuits, 2 sitting rooms at Lagos street, Ebutemetta.. Read more ",Furnished,4 beds4 baths4 Toilets
Bariga Shomolu Lagos,"400,000/year","  Updated 13 Feb 2023, Added 04 Jan 2023 ", FOR RENT: A clean self contain apartment in a nice environment at Bariga with necessary mo.. Read more ,,0 beds0 baths0 Toilets
Off Ilaje Bariga Shomolu Lagos,"400,000/year","  Updated 13 Feb 2023, Added 16 Jun 2022 ", FOR RENT: A brand new modern and spacious room self contain apartment off Ilaje Bariga clo.. Read more ,Newly Built,0 beds0 baths0 Toilets
Off Ilaje Akoka Yaba Lagos,"800,000/year","  Updated 13 Feb 2023, Added 29 Jan 2023 ", FOR RENT: EXECUTIVE extra spacious room and pallor self contained (mini flat) available at.. Read more ,Newly Built,1 beds2 baths2 Toilets
Cmd Road Kosofe Ikosi Lagos,"2,800,000/year","  Updated 13 Feb 2023, Added 02 Feb 2023 ", FOR RENT: 3 bedroom ensuite fully detached duplex available off CMD #2.8m a year rent.. Read more ,,3 beds4 baths4 Toilets
Abule Ijesha Yaba Lagos,"350,000/year","  Updated 13 Feb 2023, Added 04 Jul 2022 ", FOR RENT: A nice room self contained an apartment in a Serene environment at Abule Ijesha .. Read more ,,0 beds0 baths0 Toilets
Obanikoro Estate Obanikoro Shomolu Lagos,"550,000/year","  Updated 13 Feb 2023, Added 11 Nov 2022 ", FOR RENT: Fastest fingers only: A fantastic and spacious room self contain apartment at Ob.. Read more ,Newly Built,0 beds0 baths0 Toilets
Pedro Obanikoro Shomolu Lagos,"700,000/year","  Updated 13 Feb 2023, Added 05 Feb 2023 "," FOR RENT: STANDARD MINI FLAT AT PEDRO CLOSE TO CHARLY BOY, WITH POP SCREEDED WALL,CAR PARK.. Read more ",,1 beds1 baths1 Toilets
Street Ifako Ogba Ogba Lagos,"1,200,000/year",  Added 12 Feb 2023 , FOR RENT: JUST OUT Relatively New house 2 bedroom flat upstairs at the back of nationw.. Read more ,Newly Built,2 beds2 baths2 Toilets
Ado Ajah Lagos,"1,000,000/year",  Added 12 Feb 2023 ," FOR RENT: 2 Bedrooms available in an estate along Addo Road, Ajah: Upstairs: Rent: ?.. Read more ",Furnished,2 beds2 baths3 Toilets
Ojota Ogudu Ojota Lagos,"1,400,000/year",  Added 12 Feb 2023 ," FOR RENT: spacious 2bedroom flat at ojota ogudu, price 1.4m.. Read more ",,2 beds3 baths3 Toilets
Mobil Road Ilaje Ajah Lagos,"2,000,000/year",  Added 12 Feb 2023 , FOR RENT: Rent.#2m Agency.#200k Legal.#200k.. Read more ,,3 beds3 baths4 Toilets
Street Aguda(ogba) Ogba Lagos,"800,000/year",  Added 12 Feb 2023 ," FOR RENT: Clean mini-flat located behind aguda,pop finishing, wall screeding with 2 toilet.. Read more ",Serviced,1 beds2 baths2 Toilets
Aguda Surulere Lagos,"500,000/year",  Added 12 Feb 2023 , FOR RENT: 1 bedroom Flat / Apartment for rent Aguda Surulere Lagos.. Read more ,,1 beds0 baths0 Toilets
Street Aguda(ogba) Ogba Lagos,"800,000/year",  Added 12 Feb 2023 ," FOR RENT: Clean mini-flat located behind country aguda with pop finishing, wall screeding,.. Read more ",Serviced,1 beds2 baths2 Toilets
Ikota Villa Estate(gra) Ikota Lekki Lagos,"4,000,000/year",  Added 12 Feb 2023 , FOR RENT: Rent..#4m Legal..#400k Agency ..#400k Caution..#300k Service ( to be determi.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"25,000,000/year",  Added 12 Feb 2023 , FOR RENT: Very larger 6 bedroom mansion with Bq and swimming pool Rent 25M Other cha.. Read more ,,6 beds6 baths8 Toilets
Orchid Chevron Lekki Lagos,"3,000,000/year",  Added 12 Feb 2023 , FOR RENT: 4 bedroom duplex terrace Orchid. Rent 3m Caution 300 Agency 10 percent Lag.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Lekki Palm City Estate Lekki Scheme 2 Ajah Lagos,"4,000,000",  Added 12 Feb 2023 , FOR RENT: FOR RENT *BRAND NEW FULLY DETACHED DUPLEX AT LEKKI PALM CITY NOW N4M LETTING*.. Read more ,Newly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"7,000,000/year",  Added 12 Feb 2023 , FOR RENT: UNBELIEVABLE 5 BEDROOM DETACHED DUPLEX FOR COMMERCIAL AND RESIDENTIAL PURPOSE O.. Read more ,Newly Built,5 beds5 baths6 Toilets
Chevron Lekki Lagos,"70,000,000","  Updated 20 Feb 2023, Added 20 Sep 2022 ", FOR SALE: 4 BEDROOM SEMI-DETACHED DUPLEX FOR SALE Amenities: - [ ] 4 BEDROOM - [ ] Fitt.. Read more,ServicedNewly Built,4 beds4 baths5 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 12 Feb 2023 , FOR RENT: SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Furnished Apartment.. Read more ,FurnishedServicedNewly Built,2 beds3 baths3 Toilets
Ikota Gra Ikota Lekki Lagos,"4,000,000",  Added 12 Feb 2023 , FOR RENT: Rent..#4M Agency..#400k Legal..#400k Caution..#300k Service charge ..#660k .. Read more ,Newly Built,4 beds4 baths5 Toilets
Aboru Iyana Ipaja Ipaja Lagos,"400,000/year","  Updated 12 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Lovely built Mini flat at Aboru Iyanaipaja Lagos All round tiles Fenced with.. Read more ,,1 beds baths Toilets
Nicon Town Lekki Lagos,"3,500,000/year",  Added 12 Feb 2023 , FOR RENT: Very Clean and Comfortable 2 bedroom flat with swimming pool TO LET. Location.. Read more ,,2 beds2 baths3 Toilets
Ifako Gbagada Gbagada Lagos,"1,700,000/year",  Added 12 Feb 2023 ," FOR RENT: A Spacious 3 Bedroom Flat, *Upstairs* @ Ifako Gbagada Lagos with *All room.. Read more ",,3 beds0 baths0 Toilets
Ikate Lekki Lagos,"7,000,000/year",  Added 12 Feb 2023 , FOR RENT: 4 bedroom House for rent Ikate Lekki Lagos.. Read more ,Serviced,4 beds4 baths5 Toilets
In A Mini Estate Oke Ira Ogba Lagos,"1,400,000/year",  Added 12 Feb 2023 , FOR RENT: 3 bedroom Flat / Apartment for rent In A Mini Estate Oke-Ira Ogba Lagos.. Read more ,,3 beds0 baths0 Toilets
Back Of Excellent Hotel Ogba Gra Ogba Lagos,"4,500,000/year","  Updated 12 Feb 2023, Added 16 Dec 2022 ", FOR RENT: *TO* *LET* (Semi Direct) Massive newly renovated 4 bedroom duplex with one ro.. Read more ,,4 beds0 baths0 Toilets
"Behind Enyo Filling Station, Ado Ajah Lagos","600,000/year",  Added 12 Feb 2023 ," FOR RENT: 1 bedroom Flat / Apartment for rent Behind Enyo Filling Station, before Ado roun.. Read more ",,1 beds1 baths2 Toilets
Magodo Phase 1 Magodo Kosofe Ikosi Lagos,"1,000,000/year",  Added 12 Feb 2023 , FOR RENT: Mini Flat At Magodo Phase 1 - 1m Per Annum .. Read more ,,1 beds1 baths1 Toilets
Mega Mond Extension Ikota Lekki Lagos,"1,500,000/year","  Updated 12 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Beautiful a room and parlor miniflat with 24hours light and ac for rent. Rent.. Read more ,ServicedNewly Built,1 beds2 baths2 Toilets
Idado Lekki Lagos,"1,300,000/year","  Updated 12 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Nice and Standard Self Contained (Master Bedroom) Share apartment available in a.. Read more ,,0 beds0 baths0 Toilets
Command Abule Egba Abule Egba Lagos,"800,000/year",  Added 12 Feb 2023 , FOR RENT: To Let Very Decent 3bedroom Flat Fence Gate Water All round tiles P.O.P C.. Read more ,,3 beds3 baths3 Toilets
Ikola Ipaja Ipaja Lagos,"300,000/year",  Added 12 Feb 2023 , FOR RENT: To Let Direct Brief!!! As E Dey Hot?????? Newly Built Mini Flat Fence Gate .. Read more ,,1 beds1 baths1 Toilets
"Off Gbangbala Road, Ikate, Lekki, Lagos (close To Primewater, Freedom Way) Ikate Lekki Lagos","70,000,000","  Updated 19 Feb 2023, Added 18 Nov 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
"Off Mabo Str, Off Ishaga Rd, Ojuelegba Surulere Lagos","1,000,000/year",  Added 12 Feb 2023 , FOR RENT: STILL AVAILABLE VERY LOVELY STANDARD 2 BEDROOM FLAT TILES WATER GATED SCREEDED W.. Read more ,Furnished,2 beds2 baths3 Toilets
Olateju Oluwole Close Ajao Estate Isolo Lagos,"1,700,000/year",  Added 11 Feb 2023 ," FOR RENT: ""This beautifully renovated apartment features a covered parking space for cars .. Read more ",,2 beds2 baths3 Toilets
Oniru Victoria Island Lagos,"6,000,000/year",  Added 11 Feb 2023 ," FOR RENT: 9 units of 3 bedroom flats with AC, fitted kitchen, for rent in VI, #6million pe.. Read more ",,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"6,000,000/year",  Added 11 Feb 2023 , FOR RENT: 3 bedroom apartments at oniru available *for rent* Rent 6m Service charge 2m .. Read more ,,0 beds0 baths0 Toilets
Onikan Lagos Island Lagos,"8,000,000/year",  Added 11 Feb 2023 ," FOR RENT: OWN A SMART OFFICE SPACE at Lapal House, Onikan, Lagos Island for as much as 15 .. Read more ",,0 beds0 baths0 Toilets
Onikan Lagos Island Lagos,"1,000,000/year","  Updated 11 Feb 2023, Added 12 Nov 2022 "," FOR RENT: Large Team? Need a sizeable space Smart Office?, Lapal House have you covered .. Read more ",,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,500,000/year","  Updated 11 Feb 2023, Added 13 Jan 2023 ", FOR RENT: For the Farapark Estate Phase 2 2 Bedroom flats Rent:. 1.5M Agency: .. Read more ,,0 beds0 baths0 Toilets
Akins Ado Ajah Lagos,"800,000/year",  Added 11 Feb 2023 ," FOR RENT: Mini flat at AKINS, Addo Rd, Ajah Rent 800K Agency 80K Agreement 80K Cau.. Read more ",Newly Built,1 beds2 baths2 Toilets
Chisco Ikate Lekki Lagos,"3,000,000/year",  Added 11 Feb 2023 ," FOR RENT: Executive 2 Bedroom Apartment with 24 hours power supply To Let at Chisco, Ikate.. Read more ",,2 beds2 baths3 Toilets
Startime Estate Apple Junction Amuwo Odofin Lagos,"1,500,000/year",  Added 11 Feb 2023 , FOR RENT: Rent a Wonderful 2 Bedroom Flat in Startime Estate Amuwo Odofin with all the fac.. Read more ,,2 beds2 baths3 Toilets
"Omitoro, Off Ijede Rd Ikorodu Lagos","300,000/year",  Added 11 Feb 2023 ," FOR RENT: New mini flat with wardrobe and cabinet at omitoro, off Ijede rd, Ikorodu. Re.. Read more ",FurnishedNewly Built,1 beds1 baths1 Toilets
Victory Estate Apple Junction Amuwo Odofin Lagos,"1,500,000/year",  Added 11 Feb 2023 , FOR RENT: Rent a Luxury 2 Bedroom Flat in Victory Estate Amuwo Odofin with all the facilit.. Read more ,,2 beds2 baths3 Toilets
Victory Estate Apple Junction Amuwo Odofin Lagos,"1,500,000/year",  Added 11 Feb 2023 , FOR RENT: Rent a Fantastic 2 Bedroom Flat in victory Estate Amuwo Odofin with all the faci.. Read more ,,2 beds2 baths3 Toilets
"Olusosun, Oregun Ikeja Lagos","1,800,000/year",  Added 11 Feb 2023 ," FOR RENT: *Just out @ ikeja* 3bedroom flat , all ensuite @ *olusosun oregun* In a fence .. Read more ",Furnished,3 beds3 baths4 Toilets
Ifako Gbagada Gbagada Lagos,"1,700,000/year",  Added 11 Feb 2023 ," FOR RENT: A Spacious 3 Bedroom Flat, Upstairs @ Ifako Gbagada Lagos with **All rooms e.. Read more ",,3 beds3 baths4 Toilets
Moba Ilaje Ajah Lagos,"1,200,000/year",  Added 11 Feb 2023 , FOR RENT: For rent New 2bed at Mobil road ajah ilaje Rent 1.2m Service charge 200k Age.. Read more ,Serviced,2 beds2 baths3 Toilets
Close Link Bridge Opebi Ikeja Lagos,"3,000,000/year",  Added 11 Feb 2023 ," FOR RENT: Lovely 3 Bedroom Apartment To Let @ Close to Link Bridge, Opebi, Ikeja Lagos St.. Read more ",,3 beds3 baths4 Toilets
Ologolo Lekki Lagos,"1,000,000/year",  Added 11 Feb 2023 ," FOR RENT: Very lovely shared appointment at ologolo,in an estate paved road flood free env.. Read more ",,0 beds0 baths0 Toilets
Chisco Ikate Lekki Lagos,"400,000/year",  Added 11 Feb 2023 , FOR RENT: *FRESHLY OPENED *BRAND NEW FULLY FURNISHED AND SERVICED ROOM AVAILABLE IN A 3.. Read more ,FurnishedServicedNewly Built,1 beds1 baths1 Toilets
Obadina Omole Phase 1 Ojodu Lagos,"6,000,000/year",  Added 11 Feb 2023 , FOR RENT: *Urgent Lease* Vacant Twin duplex (SEMI DETACHED) for commercial purpose at o.. Read more ,Serviced,5 beds4 baths5 Toilets
"Olu Holloway Road, Ikoyi Lagos","13,500,000,000","  Updated 18 Feb 2023, Added 13 Nov 2022 ", FOR SALE: RESIDENTIAL HIGH RISE FOR SALE!!! A V.. Read more,, beds baths Toilets
Shopping Complex Vgc Ikota Lekki Lagos,"800,000/year","  Updated 11 Feb 2023, Added 01 Dec 2022 ", FOR RENT: Shop Space/Office Space at Ikota Shopping Complex VGC Lekki Lagos .. Read more ,,0 beds0 baths0 Toilets
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 11 Feb 2023, Added 30 Dec 2022 "," FOR RENT: 4bedroom Terrace Duplex with 1room bq all rooms are ensuite with guest toilet, f.. Read more ",,4 beds4 baths5 Toilets
Kudirat Salami Estate Agungi Lekki Lagos,"4,000,000/year",  Added 11 Feb 2023 , FOR RENT: Very Spacious Self-Serviced 3 Bedroom Flat (each Rooms Ensuite) with Guest Toile.. Read more ,,3 beds3 baths4 Toilets
Palmgroove Shomolu Lagos,"1,000,000/year","  Updated 11 Feb 2023, Added 11 Feb 2023 "," FOR RENT: *To Let @olaleye* A Very Lovely and Spacious Miniflat ; **Upstairs, **Perso.. Read more ",ServicedNewly Built,1 beds2 baths2 Toilets
Lekki Phase 1 Lekki Lagos,"1,200,000/year",  Added 11 Feb 2023 , FOR RENT: Very spacious apartment for rent in Lekki Phase 1. Rent N1.2m per annum Service.. Read more ,Serviced,1 beds1 baths1 Toilets
Osapa London Lekki Lagos,"3,000,000/year","  Updated 11 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Well fitted 3 bedroom apartment for let Osapa London Rent 3m SC 350k Cauti.. Read more ,Serviced,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year",  Added 11 Feb 2023 ," FOR RENT: *3BEDROOM FLAT AT KAFAYATABDUL RAZAQ STREET, LEKKI PHASE 1* A Decent and full.. Read more ",FurnishedServiced,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 11 Feb 2023, Added 11 Feb 2023 ", FOR RENT: 2 unit of furnished 3 bedroom at freedom way Rent 7million Service charge 1... Read more ,FurnishedServiced,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 11 Feb 2023, Added 11 Feb 2023 ", FOR RENT: 1 unit of 2 bedroom furnished at freedomway /1 unit of unfurnished 2 bedroom at .. Read more ,FurnishedServiced,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"6,500,000/year",  Added 11 Feb 2023 ," FOR RENT: A very nice space available, can be use for restaurant, salons, and any other bu.. Read more ",Newly Built,0 beds0 baths2 Toilets
Royal Palm Will Estate Badore Ajah Lagos,"900,000/year","  Updated 11 Feb 2023, Added 11 Feb 2023 ", FOR RENT: One room and palour miniflat.. Read more ,,0 beds0 baths0 Toilets
