Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Chevron Estate Lekki Lagos,"5,000,000/year","  Updated 15 Feb 2023, Added 21 Jan 2023 ", FOR RENT: If you’ve been looking for a self compound duplex with a big compound that can l.. Read more ,Newly Built,5 beds5 baths6 Toilets
Chevron Lekki Lagos,"4,300,000/year","  Updated 15 Feb 2023, Added 26 Jan 2023 ", FOR RENT: We’ve got a unit of this brand new 4 Bedroom self compound duplex within a very .. Read more ,,4 beds4 baths5 Toilets
Orchid Road Chevron Lekki Lagos,"5,000,000/year","  Updated 15 Feb 2023, Added 09 Jan 2023 "," FOR RENT: Beautifully finished semidetached duplex, self serviced, with proximity to the e.. Read more ",,4 beds4 baths5 Toilets
Orchid Road By Chevron Toll Gate Lekki Lagos,"2,800,000/year","  Updated 15 Feb 2023, Added 08 Jan 2023 ", FOR RENT: We have 2 units of this brand new 3BEDROOM apartment within a fully serviced and.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Orchid Road Chevron Lekki Lagos,"4,000,000/year","  Updated 15 Feb 2023, Added 30 Dec 2022 ", FOR RENT: Here is a newly renovated 4Bedroom Duplex within a fully secured and fully servi.. Read more ,,4 beds4 baths5 Toilets
Victoria Crest Estate Chevron Lekki Lagos,"3,700,000/year","  Updated 15 Feb 2023, Added 22 Nov 2022 ", FOR RENT: We have a unit of 3BEDROOM Duplex with a BQ within a fully serviced estate that .. Read more ,ServicedNewly Built,0 beds3 baths4 Toilets
Aguda Surulere Lagos,"800,000/year",  Added 15 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Aguda Surulere Lagos.. Read more ,Newly Built,2 beds2 baths0 Toilets
Charley Boy Gbagada Lagos,"2,000,000/year",  Added 15 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Charley Boy Gbagada Lagos.. Read more ,Newly Built,2 beds2 baths3 Toilets
Ogudu Ogudu Ogudu Lagos,"1,400,000/year",  Added 14 Feb 2023 , FOR RENT: Decent 2 bedroom in ogudu orioke upstairs with rooms en-suite guest toilet fitte.. Read more ,,2 beds2 baths3 Toilets
Adeniyi Jones Ikeja Lagos,"700,000/year",  Added 14 Feb 2023 ," FOR RENT: New room self contained.with pop, tiles, wardrobe and kitchen cabinets in a good.. Read more ",Newly Built,0 beds0 baths0 Toilets
Opebi Road Opebi Ikeja Lagos,"3,000,000/year",  Added 14 Feb 2023 , FOR RENT: Still available for letting.... lovely Open Office space of about 150 Sqm o.. Read more ,Newly Built,0 beds0 baths0 Toilets
In A Mini Estate Oke Ira Ogba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: 3 bedroom Flat for rent In A Mini Estate Oke-Ira Ogba Lagos.. Read more ,,3 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year",  Added 14 Feb 2023 , FOR RENT: Spacious 1-Bedroom Apartment Feature!! -Serviced -Open Plan Kitchen -24.. Read more ,Serviced,1 beds1 baths2 Toilets
Ijikoyejo Street Off Mogaji Street Ijesha Surulere Lagos,"84,000/year","  Updated 14 Feb 2023, Added 21 Apr 2022 "," FOR RENT: Single Room with shared Bathroom Toilet and Kitchen having PREPAID METER, WATER,.. Read more ",,0 beds1 baths1 Toilets
Lekki Phase 1 Lekki Lagos,"3,000,000/year",  Added 14 Feb 2023 , FOR RENT: Massive 1-Bedroom Apartment Feature -Serviced -Fitted Kitchen -24 Hour.. Read more ,Serviced,1 beds1 baths2 Toilets
Fagba Agege Lagos,"550,000/year",  Added 14 Feb 2023 ," FOR RENT: Very Clean 2 bedroom Flat at Off Jonathan Coker Fagba with (2t/2b), big kitchen,.. Read more ",Newly Built,0 beds0 baths0 Toilets
Oko Oba Agege Lagos,"500,000/year",  Added 14 Feb 2023 , FOR RENT: Brand new executive mini flat apartment with P.O.P Tiles old Oko Oba Agege RENT .. Read more ,Newly Built,0 beds0 baths0 Toilets
Akin Ogunlewe Adeola Odeku Victoria Island Lagos,"1,800,000/year",  Added 14 Feb 2023 ," FOR RENT: Lovely and Spacious Mini Flat To Let @ Akin Ogunlewe, off Adeola Odeku, Victoria.. Read more ",,1 beds1 baths1 Toilets
Ajayi Road Ogba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Lovely and Spacious 3 Bedroom Flat Apartment With All Round Tiles In A Secured E.. Read more ,,3 beds0 baths0 Toilets
Ifako Ogba Ogba Lagos,"550,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Well Design Mini-Flat Apartment With Modern Facilities Equipped In A Gated Compo.. Read more ,,1 beds0 baths0 Toilets
Jakande Lekki Lagos,"2,000,000/year",  Added 14 Feb 2023 , FOR RENT: Executive 2 Bedroom Flat Apartment With Modern Facilities Equipped In A Gated Co.. Read more ,,2 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"850,000/year",  Added 14 Feb 2023 , FOR RENT: Well Structured and Neat 2 Bedroom Flat Apartment With All Round Tiles In A Secu.. Read more ,,2 beds0 baths0 Toilets
Ifako Ogba Ogba Lagos,"700,000/year",  Added 14 Feb 2023 ," FOR RENT: Wonderful and Decent 2 Bedroom Flat Apartment With All Round Tiles, Prepaid Mete.. Read more ",,2 beds0 baths0 Toilets
Fola Osibo Lekki Phase 1 Lekki Lagos,"50,000/sqm",  Added 14 Feb 2023 ," FOR RENT: Office Space for Rent in Lekki Phase I, Lagos State, Nigeria Description: .. Read more ",,0 beds0 baths0 Toilets
Magboro Via Ojodu Berger Ojodu Lagos,"450,000/year",  Added 14 Feb 2023 ," FOR RENT: 2 Bedroom flat @ igodo, Magboro via ojodu berger Rent: 450,000/annum.. Read more ",Furnished,2 beds3 baths3 Toilets
Onipanu Ikorodu Road(ilupeju) Ilupeju Lagos,"650,000/year",  Added 14 Feb 2023 , FOR RENT: Just out Very spacious and clean mini flat upstairs in a good location with ca.. Read more ,,1 beds1 baths1 Toilets
Palmgroove Ikorodu Road(ilupeju) Ilupeju Lagos,"800,000/year",  Added 14 Feb 2023 , FOR RENT: A fantastic brand new modern mini-flat in a serene environment at Palm groove I.. Read more ,Newly Built,1 beds1 baths1 Toilets
Off Adekunle Banjo Avenue Ikosi Ketu Kosofe Ikosi Lagos,"1,800,000/year",  Added 14 Feb 2023 , FOR RENT: Newly built all en-suite 2 bedroom apartment with POP and a gatehouse for optima.. Read more ,FurnishedServiced,2 beds3 baths3 Toilets
"Captain Shitta, Mosan, Ipaja Lagos","300,000/year",  Added 14 Feb 2023 ," FOR RENT: Mini Flat @ Captain Shitta, Mosan Ipaja Lagos. Fully tiled and very neat. Rent.. Read more ",Furnished,1 beds1 baths1 Toilets
P&t Bustop Ipaja Lagos,"800,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 "," FOR RENT: Mini-flat apartment, at P and T Estate, Boy's Town, ipaja road Price_800 k Per .. Read more ",,0 beds0 baths0 Toilets
By Deeper Life Hq Gbagada Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Executive very lovely 3 bedroom flat enough parking space 3m.. Read more ,Newly Built,3 beds3 baths4 Toilets
Ifako Gbagada Gbagada Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: 3 bedroom Flat / Apartment for rent By Deeper Life Church Ifako-gbagada Gbagada .. Read more ,Newly Built,3 beds3 baths4 Toilets
Parkview Estate Ikoyi Lagos,"7,000,000/year",  Added 14 Feb 2023 , FOR RENT: Luxury 4 Unit of 3 Bedroom Apartment with a Staff Quarter and Pool for let in Pa.. Read more ,,2 beds2 baths4 Toilets
Off Nike Art Gallery Ikate Lekki Lagos,"14,500,000/year",  Added 14 Feb 2023 , FOR RENT: FURNISHED 4 BEDROOM SEMI-DETACHED DUPLEX WITHIN A SECURED ESTATE Location: I.. Read more ,Serviced,4 beds4 baths5 Toilets
Ogombo Ajah Lagos,"1,300,000/year",  Added 14 Feb 2023 , FOR RENT: Fantastically furnished two bedroom flat to let at Ogombo rent 1.3 m Agency .. Read more ,Newly Built,2 beds3 baths3 Toilets
Aboru Iyana Ipaja Ipaja Lagos,"700,000/year",  Added 14 Feb 2023 ," FOR RENT: Just in Two bedroom flat off, Victor Fagbemi , Aboru with each having seperat.. Read more ",Furnished,2 beds3 baths3 Toilets
"Off Gbangbala Road, Ikate, Lekki, Lagos (close To Primewater, Freedom Way, Palace) Ikate Lekki Lagos","70,000,000","  Updated 19 Feb 2023, Added 18 Nov 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
Old Otta Road Abule Egba Abule Egba Lagos,"550,000/year",  Added 14 Feb 2023 ," FOR RENT: Just in 3 bedroom Flat 3 toilet location,Old Ota Road,Abulegba not far from .. Read more ",Furnished,3 beds3 baths3 Toilets
Banana Island Ikoyi Lagos,"10,000,000/year",  Added 14 Feb 2023 , FOR RENT: SERVICED 3BEDROOM APARTMENT WITHIN A SECURED NEIGHBORHOOD!!! Location: Banana .. Read more ,Serviced,3 beds3 baths4 Toilets
Oke Ira Ogba Lagos,"1,300,000/year",  Added 14 Feb 2023 , FOR RENT: EXECUTIVE STANDARD 3 BEDROOM UPSTAIRS FLAT OFF AJAYI ROAD OGBA LAGOS RENT 1.3 .. Read more ,,3 beds3 baths3 Toilets
Alagomeji Yaba Lagos,"2,000,000/year",  Added 14 Feb 2023 ," FOR RENT: Newly built 2 bedroom flat all rooms en-suite with guest toilet, POP, Kitche.. Read more ",Furnished,2 beds2 baths3 Toilets
Gemade Estate Egbeda Alimosho Lagos,"500,000/year",  Added 14 Feb 2023 , FOR RENT: 1 bedroom Flat / Apartment for rent Gemade Estate Egbeda Alimosho Lagos.. Read more ,,1 beds0 baths0 Toilets
Gbetu Town Awoyaya Ajah Lagos,"600,000/year",  Added 14 Feb 2023 , FOR RENT: This neat and nice two bedroom apartment is situated around olowopopo area of gb.. Read more ,Newly Built,2 beds2 baths3 Toilets
At Agulejika Bus Stop Facing Apapa Oshodi Expressway Ijesha Surulere Lagos,"34,900,000/year","  Updated 14 Feb 2023, Added 27 Oct 2022 "," FOR RENT: Warehouse of 1,396sqm RENT: N25,000/sqm LOCATION: Agunlejika Bus Stop, Apa.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 ", FOR RENT: 3Bedrooms flat at Magodo Phase 1 for 1.6m yearly .. Read more ,,3 beds3 baths4 Toilets
Street Ifako Ogba Ogba Lagos,"1,300,000/year",  Added 14 Feb 2023 ," FOR RENT: 3 BEDROOM FLAT IS AVAILABLE FOR RENT. LOCATION: OFF MOYO AGORO STREET, OGBA. .. Read more ",Serviced,3 beds3 baths3 Toilets
Zamba Street Lawanson Surulere Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 "," FOR RENT: 3 bedroom flat with all room ensuit, visitors toilet, fitted kitchen cabinets, p.. Read more ",,3 beds3 baths4 Toilets
Estate Magodo Gra Phase 1 Ojodu Lagos,"7,000,000/year",  Added 14 Feb 2023 , FOR RENT: JUST OUT BRAND NEW 5 BEDROOM DUPLEX AT HARMONY ESTATE MAGODO PHASE 1 GRA REN.. Read more ,Newly Built,5 beds5 baths5 Toilets
Admarity Way Lekki Phase 1 Lekki Lagos,"3,000,000/year",  Added 14 Feb 2023 , FOR RENT: Very nice place to stay.. Read more ,,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"12,000,000/year",  Added 14 Feb 2023 , FOR RENT: SPACIOUS 4BEDROOM SEMI DETACHED DUPLEX WITH BQ WITHIN A SERENE NEIGHBORHOOD. P.. Read more ,,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"2,700,000/year",  Added 14 Feb 2023 , FOR RENT: Location:SALEM BUS STOP AT THE BACK OF THE ELEVATION CHURCH. Luxury and Spac.. Read more ,,3 beds3 baths4 Toilets
Estate Lekki Phase 1 Lekki Lagos,"4,000,000/year",  Added 14 Feb 2023 , FOR RENT: Spacious and well built 4 bedroom semi detached duplex with all rooms en-suite w.. Read more ,Serviced,4 beds4 baths4 Toilets
"Off Onitire Road, Itire Surulere Lagos","300,000/year",  Added 14 Feb 2023 ," FOR RENT: Big mini-flat with prepaid meter,running water ??,enough car park all round till.. Read more ",,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,600,000/year",  Added 14 Feb 2023 ," FOR RENT: Spacious 2 Bedroom Flat For Rent Price: 1,600,000 Caution: 150,000 Legal: 60.. Read more ",,2 beds2 baths2 Toilets
Ogudu Ogudu Ogudu Lagos,"1,200,000/year",  Added 14 Feb 2023 ," FOR RENT: to let spacious mini flat with pop at ogudu,, price 1.2 m.. Read more ",,1 beds1 baths1 Toilets
Orchid Rd Chevron Lekki Lagos,"3,000,000/year",  Added 14 Feb 2023 ," FOR RENT: Brand New 3 Bedroom Terrace Duplex For Rent Price: 3,000,000 Caution: 300,000 .. Read more ",,3 beds3 baths3 Toilets
Ogudu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: To let 2 bedroom flat all tiles at ogudu price 700k.. Read more ,,2 beds2 baths2 Toilets
(in An Estate) Maryland Lagos,"1,100,000,000","  Updated 18 Feb 2023, Added 17 Feb 2023 ", FOR SALE: FOR SALE!!! 70% COMPLETED LUXURY BUILT 6BEDROOM MANSION!!! .. Read more,Newly Built,6 beds7 baths7 Toilets
Sangotedo Ajah Lagos,"2,200,000/year",  Added 14 Feb 2023 , FOR RENT: Tastefully furnished 3 bedroom flat for rent at Sangotedo rent 2.2 m upstairs.. Read more ,Newly Built,3 beds4 baths4 Toilets
Peace Estate Owolabi Junction Okota Lagos,"1,200,000/year",  Added 14 Feb 2023 , FOR RENT: Sharp and lovely 3 bedroom flat upstairs with lovely finishing wardrobe kitchen .. Read more ,Serviced,3 beds3 baths4 Toilets
Ifako Gbagada Gbagada Lagos,"900,000/year",  Added 14 Feb 2023 , FOR RENT: TO LET STANDARD MINI-FLAT AT IFAKO GBAGADA LAGOS AT GANIYAT DAUDU AXIS RENT 900.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"1,600,000/year",  Added 14 Feb 2023 ," FOR RENT: Beautiful Mini-Flat For Rent Price: 1,600,000 Caution: 160,000 Legal: 160,000.. Read more ",,1 beds1 baths1 Toilets
Omole Phase 1 Ojodu Lagos,"4,500,000/year",  Added 14 Feb 2023 , FOR RENT: TO LET EXECUTIVE NEWLY BUILT 3 BEDROOM BUNGALOW WITH BQ SELF COMPOUND AT OMOLE P.. Read more ,Newly Built,3 beds3 baths3 Toilets
Extension Omole Phase 2 Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 ", FOR RENT: 3 bedroom flat at Omole phase 2 extension for 1.5 m annually .. Read more ,,3 beds3 baths3 Toilets
Ikota Lekki Lagos,"2,500,000/year",  Added 14 Feb 2023 ," FOR RENT: 3 Bedroom Terraced Duplex For Rent Price: 2,500,000 Caution: 250,000 Legal: 2.. Read more ",ServicedNewly Built,3 beds3 baths3 Toilets
Grandmate Ago Palace Okota Lagos,"1,300,000/year",  Added 14 Feb 2023 , FOR RENT: Rent a Wonderful 3 Bedroom Flat in Ago Palace Okota very decent new house with a.. Read more ,,3 beds3 baths4 Toilets
Sabo Ojodu Berger Ojodu Lagos,"800,000/year",  Added 14 Feb 2023 , FOR RENT: VERY SPACIOUS AND STANDARD 3 BEDROOM FLAT UPSTAIRS WITH PERSONAL PREPAID METER W.. Read more ,,3 beds3 baths3 Toilets
Ikota Lekki Lagos,"3,500,000/year",  Added 14 Feb 2023 ," FOR RENT: 3 Bedroom Terraced Duplex For Rent Price: 3,500,000 Caution: 350,000 Legal: 3.. Read more ",,3 beds3 baths3 Toilets
Magodo Shangisa Shangisha Kosofe Ikosi Lagos,"3,500,000/year",  Added 14 Feb 2023 , FOR RENT: EXECUTIVE STANDARD 4 BEDROOM DUPLEX AT MAGODO SHANGISA AT PRINCESS BOLA AXIS MAG.. Read more ,Newly Built,4 beds4 baths4 Toilets
Sangotedo Ajah Lagos,"2,000,000/year",  Added 14 Feb 2023 ," FOR RENT: Tastefully furnished 3 bedroom apartment for rent at Thera Annex, Sangotedo, Aja.. Read more ",Newly Built,3 beds3 baths3 Toilets
Off Herbert Macaulay Way Alagomeji Yaba Lagos,"1,500,000/year",  Added 14 Feb 2023 , FOR RENT: Two bedroom apartment 2 toilet and two bathroom. Rent-1.5 M Agreement-10% .. Read more ,Furnished,2 beds2 baths2 Toilets
Ilaje Ajah Lagos,"1,300,000/year",  Added 14 Feb 2023 ," FOR RENT: 2 Bedroom Apartment For Rent Price: 1,300,000 Caution: 50,000 Legal: 130,000 .. Read more ",,2 beds2 baths2 Toilets
Sangotedo Ajah Lagos,"2,000,000/year",  Added 14 Feb 2023 , FOR RENT: BEAUTIFULLY FURNISHED 3 BEDROOM FLAT FOR RENT AT SANGOTEDO RENT 2 M Agency 1.. Read more ,Newly Built,3 beds4 baths4 Toilets
River Valley Estate Ojodu Lagos,"1,800,000/year",  Added 14 Feb 2023 , FOR RENT: Tolet 3bedrooms at river valley estate 1.8m .. Read more ,Furnished,3 beds4 baths4 Toilets
Ilaje Ajah Lagos,"1,500,000/year",  Added 14 Feb 2023 ," FOR RENT: 2 Bedroom Apartment For Rent Price: 1,500,000 Caution: 60,000 Legal: 150,000 .. Read more ",,2 beds2 baths2 Toilets
Banana Island Estate Banana Island Ikoyi Lagos,"25,000,000/year",  Added 14 Feb 2023 , FOR RENT: 5 units of 4 bedroom terraced house with 1 room service quarters. Banana Isla.. Read more ,,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"3,000,000/year",  Added 14 Feb 2023 , FOR RENT: EXECUTIVE STANDARD 4 BEDROOM SEMI DETACHED DUPLEX AT MAGODO PHASE ONE RENT 3 M.. Read more ,,4 beds4 baths4 Toilets
Greenfield Estate Ago Palace Okota Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Decent Spacious All rooms en-suite .. Read more ,,2 beds2 baths3 Toilets
Magodo Gra Phase 2 Kosofe/ikosi Lagos,"158,000,000","  Updated 19 Feb 2023, Added 19 Sep 2022 ", FOR SALE: TASTEFULLY FINISHED 5 BEDROOM FULLY DETACHED DUPLEX I IN A COZY ESTATE MAGOD.. Read more,,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,400,000/year",  Added 14 Feb 2023 ," FOR RENT: 2 Bedroom Flat For Rent Price: 1,400,000 (Upstairs) Price: 1,300,000 (Downstai.. Read more ",,2 beds2 baths2 Toilets
Meiran Abule Egba Lagos,"300,000/year",  Added 14 Feb 2023 , FOR RENT: One room self-contain to let off Meiran road Pop ceiling Wardrobe Kitchen .. Read more ,,0 beds0 baths0 Toilets
Oke Ira Ogba Lagos,"1,500,000/year",  Added 14 Feb 2023 , FOR RENT: 3 bedroom flat at okeira ogba for 1.5 m per-annum upstairs good neighborhood and.. Read more ,,0 beds0 baths0 Toilets
Vgc Extension Vgc Lekki Lagos,"4,500,000/year",  Added 14 Feb 2023 ," FOR RENT: 4 Bedroom Semi Detached Duplex For Rent Price: 4,500,000 Caution: 500,000 Le.. Read more ",,4 beds4 baths4 Toilets
Ogudu Lagos,"1,600,000/year",  Added 14 Feb 2023 , FOR RENT: Spirit 2 bedroom flat 1.6 m. Ogudu another 2 bedroom 1.4 m the same place.. Read more ,,0 beds0 baths0 Toilets
Powerline Ogba Lagos,"850,000/year",  Added 14 Feb 2023 , FOR RENT: Spacious 2 bedroom upstairs available at Power line. 850. All room en-suite wi.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 14 Feb 2023 ", FOR RENT: ToLet 2 bedroom flat at magodo ph1 going for 1m.. Read more ,Furnished,2 beds3 baths3 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"750,000/year",  Added 14 Feb 2023 , FOR RENT: A Newly Built Standard and executive spacious One room self-contain with wardro.. Read more ,Newly Built,0 beds1 baths1 Toilets
Blue Waters Oniru Victoria Island Lagos,"15,000,000/year",  Added 14 Feb 2023 ," FOR RENT: 1st floor water view in Blue waters, Oniru - 15 m rent Agency legal - 10% each.. Read more ",FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Iwaya Yaba Lagos,"400,000/year",  Added 14 Feb 2023 , FOR RENT: Spacious room self contain at Iwaya Yaba. Rent 400 k.. Read more ,,0 beds1 baths1 Toilets
"Sapphire Towers , Blue Waters Oniru Victoria Island Lagos","10,000,000/year",  Added 14 Feb 2023 ," FOR RENT: (Fully Furnished 2 bedroom without BQ on the 14th floor Sapphire Towers, Blue Wa.. Read more ",FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Ikota Lekki Lagos,"5,000,000/year",  Added 14 Feb 2023 ," FOR RENT: 2 Plots Of Land For Lease Price: 5,000,000 Caution: 500,000 Legal: 500,000 .. Read more ",,0 beds0 baths0 Toilets
Beckley Estate Abule Egba Abule Egba Lagos,"1,200,000/year",  Added 14 Feb 2023 , FOR RENT: lovely two bedroom flat in a serene neighborhood along side with estate security.. Read more ,,2 beds2 baths3 Toilets
Allen Avenue Ikeja Lagos,"250,000/year",  Added 14 Feb 2023 , FOR RENT: Single room to share toilet and kitchen at Ladipo Kasumu Street off Allen.. Read more ,,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"5,000,000/year",  Added 14 Feb 2023 ," FOR RENT: 4 Bedroom Semi Detached Duplex with BQ For Rent Price: 5,000,000 Caution: 500,.. Read more ",Newly Built,4 beds4 baths4 Toilets
Ilaje Ajah Lagos,"600,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: MOBILE ESTATE...EMERALD Other Relevant Estate Info: N155 per kw/hr 75k s.. Read more ,Serviced,1 beds2 baths2 Toilets
Off Mobil Road Ilaje Ajah Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: A brand new 2 bedroom for rent off Mobil Road for 1.5m rent, 150k agency, 150k .. Read more ",Newly Built,2 beds2 baths3 Toilets
Ilaje Ajah Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 "," FOR RENT: A spacious 2 bedrooms flat at Mobil road for 1.2m rent 120k agency, 120k agreeme.. Read more ",,2 beds2 baths3 Toilets
