Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Banana Island Ikoyi Lagos,"1,000,000,000","  Updated 20 Feb 2023, Added 20 Nov 2022 ", FOR SALE: DIRECT INSTRUCTION FROM THE OWNER FOR SALE: LOCATION: BANANA ISLAND ESTA.. Read more,Newly Built,5 beds5 baths5 Toilets
Banana Island Ikoyi Lagos,"7,000,000,000/year","  Updated 14 Feb 2023, Added 30 May 2022 "," FOR RENT: Land for rent Banana Island IKOYI Lagos. Renting for #7,000,000,000 JV LAND .. Read more ",,0 beds0 baths0 Toilets
Odeku Street Adeola Odeku Victoria Island Lagos,"35,000,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 ", FOR RENT: High Rise. City view 4 Bedroom Apartment Furnish and service All room ensuite.. Read more ,FurnishedServicedNewly Built,4 beds4 baths5 Toilets
Opebi Ikeja Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: FOR LEASE 80SQM GROUND FLOOR OPEN PLAN OFFICE SPACE AT OPEBI IKEJA LAGOS RENT .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"4,700,000/year","  Updated 14 Feb 2023, Added 22 Dec 2022 ", FOR RENT: SPACE TO LET IN LEKKI PHASE 1. A Shop Space Of 47 SQM facing a very busy road.. Read more ,,0 beds0 baths0 Toilets
Badore Ajah Lagos,"1,100,000/year","  Updated 14 Feb 2023, Added 18 Dec 2022 ", FOR RENT: A standard two bedroom flat in an estate! Eric .. Read more ,,2 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 09 Nov 2022 ", FOR RENT: A sharp mini flat in an estate! Eric .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"6,500,000,000","  Updated 14 Feb 2023, Added 05 May 2022 "," FOR RENT: Lekki Phase 1 JV 12,000SQM water front Land on Admiralty way, Lekki phase one.. Read more ",,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 "," FOR RENT: BEDROOM DETACHED DUPLEX FOR RENT Location: Orchid, Lagos Rental price : 5M .. Read more ",,4 beds4 baths5 Toilets
Off Channels Tv Road Isheri North Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Available for rent in a gated estate at opic isheri its a 4 bedrooms terrace dup.. Read more ,FurnishedNewly Built,4 beds4 baths5 Toilets
Ipaja Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 30 Jun 2022 ", FOR RENT: Newly built block of 6flat of 3bedroom all rooms ensuite with pop at off college.. Read more ,,0 beds0 baths0 Toilets
Ogba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 26 Aug 2022 ", FOR RENT: TO LET Newly built: 6numbers of 2bedroom flat all room ensuite at an estate off.. Read more ,,0 beds0 baths0 Toilets
Along Oshodi Apapa Expressway Ijesha Surulere Lagos,"71,000,000/year","  Updated 14 Feb 2023, Added 10 Jun 2022 "," FOR RENT: COMMERCIAL PROPERTY: A Warehouse of 3,554sqm with ample trucks parking LOCATI.. Read more ",,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 ", FOR RENT: 3 bed at River valley estate upstairs going for 1.6m.. Read more ,,0 beds0 baths0 Toilets
Olowora Kosofe Kosofe Ikosi Lagos,"700,000/year","  Updated 14 Feb 2023, Added 26 Apr 2022 ", FOR RENT: TO LET TO LET A LOVELY MINI FLAT IN OLOWORA GEORGE STREET TILED ROAD WITH POP 2.. Read more ,,0 beds0 baths0 Toilets
Lagos Street Off Karunwi Street Itire Surulere Lagos,"200,000/year","  Updated 14 Feb 2023, Added 12 Sep 2022 ", FOR RENT: Shop at Lagos Street Off Karunwi Street Itire Ijesha Surulere Lagos. Rent: 20.. Read more ,,0 beds1 baths0 Toilets
Fola Agoro Yaba Lagos,"450,000/year","  Updated 14 Feb 2023, Added 07 Jun 2022 ", FOR RENT: Decent and Spacious and Well Maintained Room Self Contain at Fola Agoro Yaba For.. Read more ,,0 beds0 baths0 Toilets
Ijero Street Off Nnobi Street Kilo Marsha Surulere Lagos,"400,000/year","  Updated 14 Feb 2023, Added 02 Jun 2022 ", FOR RENT: Room Selfcon off Kilo Surulere Note that consultancy./registration fee shall .. Read more ,,0 beds0 baths1 Toilets
Old Ikoyi Ikoyi Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 "," FOR RENT: 4 Bedroom Terrace Duplex For Rent Price: 10,000,000 Location: Ikoyi Features:.. Read more ",Newly Built,4 beds4 baths5 Toilets
2nd Avenue Ikoyi Lagos,"8,500,000/year","  Updated 14 Feb 2023, Added 14 Dec 2022 ", FOR RENT: Expatriate standard 3 Bedroom apartment with BQ Location; off second Avenue.. Read more ,Serviced,3 beds3 baths4 Toilets
Adeniyi Jones Ikeja Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 14 Jun 2022 ", FOR RENT: Massive five bedroom semi detached duplex with a room bq in an estate Adeniyi Jo.. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"500,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: Room self contain off ojodu abiodun axis going for 500k .. Read more ,Furnished,1 beds1 baths1 Toilets
Olokonla Ajah Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: 7 Units of 3 Bedroom All Ensuite Apartment inside an Estate NOTE: Single Tena.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Igbogbo Ikorodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 26 Jul 2022 ", FOR RENT: 3 bedroom flat at Greenleaf Estate Ebute-Igbogbo Ikorodu Lagos 700k per annum.. Read more ,,0 beds0 baths0 Toilets
Bada Ayobo Ipaja Lagos,"500,000/year","  Updated 14 Feb 2023, Added 01 Sep 2022 "," FOR RENT: Letting A newly built 2 bedroom flat with 2 toilets, all round tiles, floored.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: 4bedoom semi detached duplex in a serene environment of Magodo phase2 GRA rent 4.. Read more ,,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: TO LET 4 bedroom semi-detached duplex at Unilag Estate with gatehouse. (self-co.. Read more ,,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 08 Jan 2023 ", FOR RENT: JUST OUT Decent n nice all ensuite 2bed with Morden facilities intact in a d.. Read more ,,2 beds2 baths3 Toilets
Adekunle Ebute Metta Yaba Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,3 beds3 baths4 Toilets
Aguda(ogba) Ogba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 27 Apr 2022 "," FOR RENT: TO LET Just 2Flats Left, Hurry up EXECUTIVE& WELL RENOVATED 4UNITS OF 3BEDRO.. Read more ",,0 beds0 baths0 Toilets
Alimosho Lagos,"450,000/year","  Updated 14 Feb 2023, Added 02 Oct 2022 "," FOR RENT: Letting A newly built 2 bedroom flat with 2 toilets, all round tiles, floored.. Read more ",,0 beds0 baths0 Toilets
Victoria Island Lagos,"6,500,000/year","  Updated 14 Feb 2023, Added 13 Dec 2022 ", FOR RENT: FOR RENT IN V/ISLAND 2 units of 3 Bedrooms Flat with a Bq on 3rd & ground flo.. Read more ,Serviced,3 beds3 baths4 Toilets
Off Lekki Epe Expressway Ajah Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 ", FOR RENT: Brand New Fully Furnished 4 Bedroom Semi Detached Duplex in an Estate Video A.. Read more ,FurnishedServicedNewly Built,4 beds4 baths5 Toilets
Olowora Ojodu Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 3 bedroom House for rent Olowora Ojodu Lagos.. Read more ,,3 beds3 baths4 Toilets
"Oladipo Banjo Street, Oke Ira Ogba Lagos","1,300,000/year","  Updated 14 Feb 2023, Added 31 Aug 2022 ", FOR RENT: JUST AVAILABLE NOW NEW BUILDING 5numbers of 2bedrom at Oladipo banjo stree.. Read more ,,0 beds0 baths0 Toilets
Oregun Ikeja Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 06 May 2022 "," FOR RENT: SHARP AND NEW SHOP LETTING Very sharp and new shop available for letting, wit.. Read more ",,0 beds0 baths0 Toilets
Opic Estate Isheri North Ojodu Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 25 Aug 2022 "," FOR RENT: (LETTING) 3 bedroom Duplex at Opic Estate, Isheri North. Rent: #2.2million.. Read more ",,0 beds0 baths0 Toilets
Anthony Anthony Village Maryland Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 27 Sep 2022 ", FOR RENT: TO LET AN OFFICE SPACE UP AND DOWN WITH A ROOM OFFICE AT ANTHONY IKEJA LAGOS RE.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 "," FOR RENT: Beautiful Newly Built 2 Bedroom Flat For Rent Price: 3,000,000 Caution: 300,00.. Read more ",Serviced,2 beds2 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"5,500,000/year","  Updated 14 Feb 2023, Added 26 May 2022 ", FOR RENT: To let at magodo phase 1 G R A isheri Lagos brand new 4bedroom wing of duplex go.. Read more ,,0 beds0 baths0 Toilets
Olokonla Ajah Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Elegant 5 Bedroom Fully Detached Duplex with Bq Features +Treated Clean Wate.. Read more ,,5 beds5 baths6 Toilets
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: the very good area off admiralty Lekki 1. An Executive and massive Mini Flat .. Read more ,Serviced,1 beds1 baths2 Toilets
Omole Phase 1 Ojodu Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 28 Jul 2022 ", FOR RENT: Lovely spacious 4bedroom duplex in a screen Environment at omole phase 1. 3... Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: To let four bedroom semi-detached duplex in magodo phase2 GRA two people in .. Read more ,,4 beds4 baths5 Toilets
Ekoro Abule Egba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 ", FOR RENT: Lekki Standard to let Brand new 4 Bedroom Flat To Let ( self compound) located.. Read more ,,0 beds0 baths0 Toilets
Alausa Ikeja Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 12 Sep 2022 ", FOR RENT: Just out 3bedroom flat office space along KUDIRAT ABIOLA WAY alausa upstairs .. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: 2 bedroom flat at Magodo Isheri. Rent: N1 million per annum other charges follow.. Read more ,,4 beds4 baths5 Toilets
Awolowo Road Ikoyi Lagos,"50,000,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 ", FOR RENT: WATERFRONT LAND FOR LEASE MEASURING 3500SQM ON AWOLOWO ROAD IKOYI LAGOS RENT 5.. Read more ,,0 beds0 baths0 Toilets
0ff Ilupeju Bye Pass Town Planning Way Ilupeju Lagos,"1,800","  Updated 14 Feb 2023, Added 19 May 2022 ", FOR RENT: warehouses measuring 11500sqm price 1800.. Read more ,, beds baths Toilets
Egbe Idimu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: 2 bedroom flat to let off idimu ejigbo road new house pop 3 toilet corporate lig.. Read more ,,2 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"100,000,000/year","  Updated 14 Feb 2023, Added 09 May 2022 ", FOR RENT: DisTRESSED SALES 5 bedrooms duplex on a half plot of land Location: OMOLE E.. Read more ,,0 beds0 baths0 Toilets
Toyin Street Ikeja Lagos,"180,000,000","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: 884SQM OF LAND FOR JOINT VENTURE OFF TOYIN IKEJA LAGOS LANDVALUE 180M SHARING.. Read more ,,0 beds0 baths0 Toilets
Ligali Ligali Ayorinde Victoria Island Lagos,"16,800,000/year","  Updated 14 Feb 2023, Added 17 May 2022 ", FOR RENT: Newly Built Open plan office space On 6 floors with each floor measuring 280sq.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"6,500,000/year","  Updated 14 Feb 2023, Added 14 Dec 2022 "," FOR RENT: *DUPLEX TO LET - IKATE, LEKKI Brand new Spacious 4 bedroom semi-detached dupl.. Read more ",Newly Built,4 beds4 baths5 Toilets
Off Admiralty Way Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: FOR RENT Lekki phase 1 Lagos 3 bedroom all rooms ensuite apartment plus bq .. Read more ,FurnishedServicedNewly Built,3 beds3 baths4 Toilets
Berger Ojodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Shop at ogunusi road very close to budland going for 700k.. Read more ,,0 beds0 baths0 Toilets
Ogolonto Road Majidun Ikorodu Lagos,"350,000/year","  Updated 14 Feb 2023, Added 25 Jul 2022 "," FOR RENT: Office space available along ogolonto road majidun Ikorodu 350,000 per annum.. Read more ",,0 beds0 baths0 Toilets
"Off Ajayi Road, Ogba Ikeja Lagos","1,500,000/year","  Updated 14 Feb 2023, Added 20 May 2022 ", FOR RENT: TO LET: Sweet Modern 3 Bedroom Flat All-Ensuite with Big kitchen (Pay & Move.. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: letting letting Mini flat Location: ojodu Abiodun ojodu Berger Lagos T.. Read more ,Furnished,1 beds2 baths2 Toilets
Old Ikoyi Ikoyi Lagos,"14,000,000/year","  Updated 14 Feb 2023, Added 19 Dec 2022 ", FOR RENT: Fully serviced 4 bedroom Maisonette with great features like; Air conditioner.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Adeola Odeku Adeola Odeku Victoria Island Lagos,"11,790,000/year","  Updated 14 Feb 2023, Added 21 Oct 2022 "," FOR RENT: Office space 131.87sqm, Rent: 90,000 per sqm Service Charge: N25,000.00.. Read more ",Serviced,0 beds0 baths0 Toilets
Victoria Island Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 06 Sep 2022 ", FOR RENT: For rent: 4 Office spaces in a serviced office building Location: Victoria .. Read more ,FurnishedServiced, beds baths3 Toilets
Lekki Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Location: Lekki Luxury 3-bedroom ocean view apartment (4th and 9th floor) with.. Read more ,Newly Built,3 beds3 baths4 Toilets
Berger Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 "," FOR RENT: 3brm @ OJODU BERGER 2 toilets, 2 baths 2 balconies 1 big lobby Prepaid mete.. Read more ",Furnished,3 beds4 baths4 Toilets
Isheri North Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: 2 bedroom flat 2people in the compound for #1.2.. Read more ,Furnished,2 beds3 baths3 Toilets
Abule Ijesha Yaba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FRESH BRIEF Standard Mini-flat upstairs with Parking space at Abule ijesha.. Read more ,,1 beds0 baths0 Toilets
Alagbado Abule Egba Lagos,"8,500,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 "," FOR RENT: DON'T RELENT YOUR EFFORTS, MAKE YOUR CLIENT HAPPY For sale at off Ikola AIT r.. Read more ",,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"16,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: FOR RENT Ikoyi Lagos 3 bedroom terrace... banana island ...R16m ...Sc4m Fe.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Aguda(ogba) Ogba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 ", FOR RENT: Well Structured and Neat Room Self Contained Well Tiled At Aguda Ogba For #300k .. Read more ,,0 beds0 baths0 Toilets
Opic Estate Isheri North Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: To let a mini flat at OPIC estate the mini flat is 800k other charges follow sui.. Read more ,Newly Built,1 beds2 baths2 Toilets
Toyin Street Ikeja Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 22 Oct 2022 ", FOR RENT: A very spacious and well maintained semi detached 5 bedroom duplex with mini fla.. Read more ,, beds baths Toilets
Ajah Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 05 Jan 2023 ", FOR RENT: Luxury 4 Bedroom Detached Duplex with 1 Room Bq Features +In a Call-In Estat.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ayobo Alimosho Lagos,"13,000,000/year","  Updated 14 Feb 2023, Added 09 Dec 2022 ", FOR RENT: For sale 3 bedroom flat on 30 by 120 of land document family receipt location.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 06 Oct 2022 ", FOR RENT: To let Ground floor space available To Let directly on the ever busy Ogunnus.. Read more ,,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 19 Dec 2022 "," FOR RENT: Direct letting, fully detached 5bedrooms fully duplex with 1 room bq inside Akin.. Read more ",,5 beds5 baths6 Toilets
At A C M E Road Agidingbi Ikeja Lagos,"16,200,000/year","  Updated 14 Feb 2023, Added 08 Sep 2022 ", FOR RENT: Warehouse of 740sqm at Acme Road Agidingbi Ikeja. Price: 16.2million per annu.. Read more ,,0 beds0 baths0 Toilets
By Obele Itire Surulere Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 05 Jan 2023 ", FOR RENT: To let: Newly built executive shops and office space up and down Rent: 1.2m .. Read more ,, beds1 baths1 Toilets
Off The Major Road Within The Industrial Area Via Oba Akran Ikeja Lagos,"52,000,000/year","  Updated 14 Feb 2023, Added 22 May 2022 ", FOR RENT: Warehouses in Lagos Warehouses are very massive and trailer Parking 1. DES.. Read more ,,0 beds0 baths0 Toilets
Williams Estate Off Olatunde Onimole Street Via Adelabu End; Not Far From Bode Thomas Adelabu Surulere Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 01 May 2022 ", FOR RENT: Mini flat very decent in Williams Estate Off Olatunde Onimole Street via ADELABU.. Read more ,,0 beds0 baths1 Toilets
Ikeja Gra Ikeja Lagos,"15,000,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 ", FOR RENT: To let in Ikeja GRA. 5 bedroom fully detached duplex on 500sqm in a serene close.. Read more ,,5 beds5 baths6 Toilets
Obawole Ogba Ifako Iju Lagos,"450,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 "," FOR RENT: *To Let Nicely built Mini flat with prepaid meter, very neat compound, and en.. Read more ",,1 beds0 baths0 Toilets
Olowora Ojodu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 08 Jan 2023 "," FOR RENT: 2 bedroom flat at Olowora on a tarred road. 2 toilets, upstairs available. *Rent.. Read more ",,2 beds2 baths3 Toilets
Abiola Court Osapa London Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 ", FOR RENT: TO LET: 4 Bedroom Terrace Duplex with BQ. Rent: 4.5m Agency: 10% Legal: 10%.. Read more ,,4 beds4 baths5 Toilets
Irone Street Aguda Surulere Lagos,"500,000/year","  Updated 14 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Shop Space at Irone Rd Off Adetola Road Aguda Surulere Rent: 500k a year N.. Read more ,,0 beds0 baths0 Toilets
"1321, Karimu Kotun Victoria Island Lagos","50,000,000/year","  Updated 14 Feb 2023, Added 31 Oct 2022 ", FOR RENT: Commercial property for Lease Former Stanbic IBTC bank 1000sqm corner piec.. Read more ,,0 beds0 baths0 Toilets
Bode Thomas Surulere Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 13 Dec 2022 "," FOR RENT: Lovely fantastic under renovation 2br flat p-o-p ceiling, All round tiles, bore-.. Read more ",,2 beds2 baths3 Toilets
Badore Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 16 Sep 2022 ", FOR RENT: A newly built mini flat in an estate! Oluchi .. Read more ,Newly Built,0 beds0 baths0 Toilets
Badore Road Badore Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 10 Jun 2022 ", FOR RENT: A standard newly built mini flat! .. Read more ,Newly Built,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Gloomy and Standard 3 Bedroom Flat Apartment With Modern Facilities Equipped In .. Read more ,,3 beds3 baths4 Toilets
Adelabu Surulere Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 ", FOR RENT: *TO LET Executive newly built 2 bedrooms all room ensuite located at Off Agbo.. Read more ,Newly Built,2 beds2 baths3 Toilets
Oke Ira Ogba Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 26 Aug 2022 ", FOR RENT: Standard Newly built 2Bedroom all room Ensuit at ogba oke ira 1.3m.. Read more ,,0 beds0 baths0 Toilets
Cmd Road Kosofe Ikosi Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: JUST OUT 3 BEDROOM SEMI-DETACHED DUPLEX AT MAGODO BROOKS ESTATE GRA OFF CMD .. Read more ,,3 beds3 baths4 Toilets
Lekki Lagos,"8,000,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Luxury and Ultra Modern 4 Bedroom Semi Detached Duplex With Modern Facilities Eq.. Read more ,,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 19 May 2022 ", FOR RENT: LETTING 4BED ROOM FULLY DETACHED DUPLEX MAGODO PHASE 1 GATEWAY ESTATE 3.5M PLS.. Read more ,,0 beds0 baths0 Toilets
Bakare Dawodu By Deeperlife Hq Gbagada Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 "," FOR RENT: Newly built Modern 3 bedrooms up flat all rooms ensuite all tiled POP, Kitchen c.. Read more ",Newly Built,3 beds3 baths4 Toilets
Ajah Lagos,"560,000,000","  Updated 14 Feb 2023, Added 06 Dec 2022 ", FOR RENT: Commercial Property for rent Ajah Lagos.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: Super Design and Magnificent 3 Bedroom Flat Apartment With Modern Facilities Equ.. Read more ,,3 beds3 baths4 Toilets
